productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
589977,Kilowattrel ex,Kilowattrel ex,https://tcgplayer-cdn.tcgplayer.com/product/589977_200w.jpg,3,23651,https://cpt.tcgcsv.com/z_K6,2025-11-29T06:31:37.55,1,,,0.2,0.7,40.0,0.38,0.37,Holofoil,068/191,Double Rare,Lightning,260,Stage 1,"[L] Return Charge<br> Switch this Pokemon with 1 of your Benched Pokemon. If you do, attach up to 2 Basic Lightning Energy cards from your hand to this Pokemon.",Lx2,F-30,0,[CC] Thunder Lance (40+)<br> This attack does 40 more damage for each Lightning Energy attached to this Pokemon.
589978,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/589978_200w.jpg,3,23651,https://cpt.tcgcsv.com/B_K6,2025-10-31T18:29:20.723,1,,,0.01,0.15,2.47,0.11,0.05,Reverse Holofoil,128/191,Common,Metal,70,Basic,"[C] Stick 'n' Draw<br> Discard a card from your hand. If you do, draw 2 cards.",Rx2,G-30,1,[C] Hook (20)
589978,Klefki,Klefki,https://tcgplayer-cdn.tcgplayer.com/product/589978_200w.jpg,3,23651,https://cpt.tcgcsv.com/B_K6,2025-10-31T18:29:20.723,1,,,0.01,0.1,2.03,0.05,0.03,Normal,128/191,Common,Metal,70,Basic,"[C] Stick 'n' Draw<br> Discard a card from your hand. If you do, draw 2 cards.",Rx2,G-30,1,[C] Hook (20)
589979,Koraidon,Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/589979_200w.jpg,3,23651,https://cpt.tcgcsv.com/C_K6,2025-12-11T02:40:33.12,1,,,0.07,0.25,40.0,0.19,0.19,Reverse Holofoil,116/191,Uncommon,Fighting,130,Basic,"[CC] Unrelenting Onslaught (30+)<br> If 1 of your other Ancient Pokemon used an attack during your last turn, this attack does 150 more damage.",Px2,,2,[FFC] Hammer In (110)
589979,Koraidon,Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/589979_200w.jpg,3,23651,https://cpt.tcgcsv.com/C_K6,2025-12-11T02:40:33.12,1,,,0.01,0.11,2.06,0.08,0.03,Normal,116/191,Uncommon,Fighting,130,Basic,"[CC] Unrelenting Onslaught (30+)<br> If 1 of your other Ancient Pokemon used an attack during your last turn, this attack does 150 more damage.",Px2,,2,[FFC] Hammer In (110)
589980,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/589980_200w.jpg,3,23651,https://cpt.tcgcsv.com/D_K6,2025-11-29T01:31:45.003,1,,,0.01,0.11,7.23,0.06,0.03,Holofoil,110/191,Rare,Fighting,130,Basic,[F] Fist of Focus (30)<br> Attach an Energy card from your discard pile to this Pokemon.,Gx2,,2,[FCCC] Buster Swing (130)<br> This attack's damage isn't affected by Resistance.
589980,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/589980_200w.jpg,3,23651,https://cpt.tcgcsv.com/D_K6,2025-11-29T01:31:45.003,1,,,0.03,0.21,4.99,0.2,0.15,Reverse Holofoil,110/191,Rare,Fighting,130,Basic,[F] Fist of Focus (30)<br> Attach an Energy card from your discard pile to this Pokemon.,Gx2,,2,[FCCC] Buster Swing (130)<br> This attack's damage isn't affected by Resistance.
589981,Larvesta - 024/191,Larvesta 024 191,https://tcgplayer-cdn.tcgplayer.com/product/589981_200w.jpg,3,23651,https://cpt.tcgcsv.com/F_K6,2025-10-14T02:08:12.657,1,,,0.01,0.1,5.0,0.03,0.03,Normal,024/191,Common,Fire,70,Basic,[C] Ram (10),Wx2,,2,[RC] Steady Firebreathing (20)
589981,Larvesta - 024/191,Larvesta 024 191,https://tcgplayer-cdn.tcgplayer.com/product/589981_200w.jpg,3,23651,https://cpt.tcgcsv.com/F_K6,2025-10-14T02:08:12.657,1,,,0.01,0.15,2.14,0.13,0.1,Reverse Holofoil,024/191,Common,Fire,70,Basic,[C] Ram (10),Wx2,,2,[RC] Steady Firebreathing (20)
589982,Larvesta - 196/191,Larvesta 196 191,https://tcgplayer-cdn.tcgplayer.com/product/589982_200w.jpg,3,23651,https://cpt.tcgcsv.com/G_K6,2025-10-22T19:31:18.91,1,,,1.0,2.15,200.0,1.78,2.06,Holofoil,196/191,Illustration Rare,Fire,70,Basic,[C] Ram (10),Wx2,,2,[RC] Steady Firebreathing (20)
589983,Latias ex - 076/191,Latias ex 076 191,https://tcgplayer-cdn.tcgplayer.com/product/589983_200w.jpg,3,23651,https://cpt.tcgcsv.com/H_K6,2026-01-06T18:52:46.83,1,<strong>Ability: Skyliner</strong> Your Basic Pokémon in play have no Retreat Cost.,,2.84,4.42,15.03,3.58,4.09,Holofoil,076/191,Double Rare,Psychic,210,Basic,"[PPC] Eon Blade (200)<br> During your next turn, this Pokemon can't attack.",Dx2,F-30,2,
589984,Latias ex - 220/191,Latias ex 220 191,https://tcgplayer-cdn.tcgplayer.com/product/589984_200w.jpg,3,23651,https://cpt.tcgcsv.com/J_K6,2025-11-29T01:07:24.707,1,<strong>Ability: Skyliner</strong> Your Basic Pokémon in play have no Retreat Cost.,,4.0,6.99,30.0,5.26,5.26,Holofoil,220/191,Ultra Rare,Psychic,210,Basic,"[PPC] Eon Blade (200)<br> During your next turn, this Pokemon can't attack.",Dx2,F-30,2,
589985,Latias ex - 239/191,Latias ex 239 191,https://tcgplayer-cdn.tcgplayer.com/product/589985_200w.jpg,3,23651,https://cpt.tcgcsv.com/K_K6,2025-08-07T12:23:40.92,1,<strong>Ability: Skyliner</strong> Your Basic Pokémon in play have no Retreat Cost.,,146.03,169.66,370.0,155.06,164.98,Holofoil,239/191,Special Illustration Rare,Psychic,210,Basic,"[PPC] Eon Blade (200)<br> During your next turn, this Pokemon can't attack.",Dx2,F-30,2,
589986,Latios - 077/191,Latios 077 191,https://tcgplayer-cdn.tcgplayer.com/product/589986_200w.jpg,3,23651,https://cpt.tcgcsv.com/L_K6,2025-10-14T20:58:44.347,1,,,0.02,0.23,28.0,0.22,0.29,Reverse Holofoil,077/191,Uncommon,Psychic,120,Basic,[PC] Skill Dive<br> This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Dx2,F-30,2,[PPC] Jet Headbutt (110)
589986,Latios - 077/191,Latios 077 191,https://tcgplayer-cdn.tcgplayer.com/product/589986_200w.jpg,3,23651,https://cpt.tcgcsv.com/L_K6,2025-10-14T20:58:44.347,1,,,0.01,0.1,2.25,0.06,0.03,Normal,077/191,Uncommon,Psychic,120,Basic,[PC] Skill Dive<br> This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Dx2,F-30,2,[PPC] Jet Headbutt (110)
589987,Latios - 203/191,Latios 203 191,https://tcgplayer-cdn.tcgplayer.com/product/589987_200w.jpg,3,23651,https://cpt.tcgcsv.com/M_K6,2025-08-07T12:23:41.067,1,,,19.25,27.0,120.0,22.98,,Holofoil,203/191,Illustration Rare,Psychic,120,Basic,[PC] Skill Dive<br> This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Dx2,F-30,2,[PPC] Jet Headbutt (110)
589988,Lisia's Appeal - 179/191,Lisias Appeal 179 191,https://tcgplayer-cdn.tcgplayer.com/product/589988_200w.jpg,3,23651,https://cpt.tcgcsv.com/N_K6,2025-10-31T18:29:21.7,1,"Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused.",,0.01,0.24,10.0,0.15,0.12,Reverse Holofoil,179/191,Uncommon,Trainer - Supporter,,,,,,,
589988,Lisia's Appeal - 179/191,Lisias Appeal 179 191,https://tcgplayer-cdn.tcgplayer.com/product/589988_200w.jpg,3,23651,https://cpt.tcgcsv.com/N_K6,2025-10-31T18:29:21.7,1,"Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused.",,0.01,0.11,2.95,0.08,0.03,Normal,179/191,Uncommon,Trainer - Supporter,,,,,,,
589989,Lisia's Appeal - 234/191,Lisias Appeal 234 191,https://tcgplayer-cdn.tcgplayer.com/product/589989_200w.jpg,3,23651,https://cpt.tcgcsv.com/P_K6,2025-10-21T19:27:10.153,1,"Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused.",,2.0,3.67,30.0,3.39,,Holofoil,234/191,Ultra Rare,Trainer - Supporter,,,,,,,
589990,Lisia's Appeal - 246/191,Lisias Appeal 246 191,https://tcgplayer-cdn.tcgplayer.com/product/589990_200w.jpg,3,23651,https://cpt.tcgcsv.com/Q_K6,2025-08-07T12:23:41.3,1,"Switch in 1 of your opponent's Benched Basic Pokémon to the Active Spot. If you do, the new Active Pokémon is now Confused.",,24.25,32.78,90.0,30.18,29.99,Holofoil,246/191,Special Illustration Rare,Trainer - Supporter,,,,,,,
589991,Lively Stadium,Lively Stadium,https://tcgplayer-cdn.tcgplayer.com/product/589991_200w.jpg,3,23651,https://cpt.tcgcsv.com/R_K6,2025-10-31T18:29:18.95,1,Each Basic Pokémon in play <em>(both yours and your opponent's)</em> gets +30 HP.,,0.02,0.16,2.28,0.18,0.06,Normal,180/191,Uncommon,Trainer - Stadium,,,,,,,
589991,Lively Stadium,Lively Stadium,https://tcgplayer-cdn.tcgplayer.com/product/589991_200w.jpg,3,23651,https://cpt.tcgcsv.com/R_K6,2025-10-31T18:29:18.95,1,Each Basic Pokémon in play <em>(both yours and your opponent's)</em> gets +30 HP.,,0.03,0.27,3.29,0.27,0.2,Reverse Holofoil,180/191,Uncommon,Trainer - Stadium,,,,,,,
589992,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/589992_200w.jpg,3,23651,https://cpt.tcgcsv.com/S_K6,2025-08-07T12:23:41.447,1,,,0.01,0.15,2.37,0.12,0.1,Reverse Holofoil,058/191,Common,Lightning,60,Basic,[L] Lightning Ball (20),Fx2,,1,
589992,Magnemite,Magnemite,https://tcgplayer-cdn.tcgplayer.com/product/589992_200w.jpg,3,23651,https://cpt.tcgcsv.com/S_K6,2025-08-07T12:23:41.447,1,,,0.01,0.1,2.28,0.04,0.03,Normal,058/191,Common,Lightning,60,Basic,[L] Lightning Ball (20),Fx2,,1,
589993,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/589993_200w.jpg,3,23651,https://cpt.tcgcsv.com/T_K6,2025-11-13T06:52:43.113,1,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,0.01,0.1,19.98,0.06,0.03,Normal,059/191,Uncommon,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,,1,
589993,Magneton,Magneton,https://tcgplayer-cdn.tcgplayer.com/product/589993_200w.jpg,3,23651,https://cpt.tcgcsv.com/T_K6,2025-11-13T06:52:43.113,1,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,0.04,0.25,20.0,0.18,0.11,Reverse Holofoil,059/191,Uncommon,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,,1,
589994,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/589994_200w.jpg,3,23651,https://cpt.tcgcsv.com/V_K6,2025-08-07T12:23:41.61,1,,,0.02,0.21,3.33,0.22,0.29,Reverse Holofoil,060/191,Uncommon,Lightning,170,Stage 2,"[LCC] Mighty Magnetism (80)<br> Your opponent's Active Pokemon is now Confused. During your opponent's next turn, that Pokemon can't retreat.",Fx2,,3,"[LCCC] Zap Cannon (180)<br> During your next turn, this Pokemon can't use Zap Cannon."
589994,Magnezone,Magnezone,https://tcgplayer-cdn.tcgplayer.com/product/589994_200w.jpg,3,23651,https://cpt.tcgcsv.com/V_K6,2025-08-07T12:23:41.61,1,,,0.01,0.1,2.05,0.05,0.03,Normal,060/191,Uncommon,Lightning,170,Stage 2,"[LCC] Mighty Magnetism (80)<br> Your opponent's Active Pokemon is now Confused. During your opponent's next turn, that Pokemon can't retreat.",Fx2,,3,"[LCCC] Zap Cannon (180)<br> During your next turn, this Pokemon can't use Zap Cannon."
589995,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/589995_200w.jpg,3,23651,https://cpt.tcgcsv.com/W_K6,2025-10-14T20:50:45.973,1,,,0.01,0.14,40.0,0.07,0.08,Reverse Holofoil,098/191,Common,Fighting,60,Basic,[C] Dual Chop (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Px2,,1,
589995,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/589995_200w.jpg,3,23651,https://cpt.tcgcsv.com/W_K6,2025-10-14T20:50:45.973,1,,,0.01,0.1,20.0,0.04,0.03,Normal,098/191,Common,Fighting,60,Basic,[C] Dual Chop (10x)<br> Flip 2 coins. This attack does 10 damage for each heads.,Px2,,1,
589996,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/589996_200w.jpg,3,23651,https://cpt.tcgcsv.com/X_K6,2025-10-31T18:29:18.43,1,,,0.04,0.2,1.54,0.18,0.17,Reverse Holofoil,040/191,Common,Water,110,Basic,[W] Wave Splash (30),Lx2,,1,[WC] Aqua Dive<br> This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>
589996,Mantine,Mantine,https://tcgplayer-cdn.tcgplayer.com/product/589996_200w.jpg,3,23651,https://cpt.tcgcsv.com/X_K6,2025-10-31T18:29:18.43,1,,,0.01,0.1,2.06,0.05,0.03,Normal,040/191,Common,Water,110,Basic,[W] Wave Splash (30),Lx2,,1,[WC] Aqua Dive<br> This attack does 50 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness or Resistance for Benched Pokemon.)</em>
589997,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/589997_200w.jpg,3,23651,https://cpt.tcgcsv.com/Z_K6,2025-10-14T20:49:46.447,1,,,0.02,0.17,2.47,0.16,0.15,Reverse Holofoil,073/191,Common,Psychic,60,Basic,[P] Rolling Tackle (20),Mx2,,1,
589997,Marill,Marill,https://tcgplayer-cdn.tcgplayer.com/product/589997_200w.jpg,3,23651,https://cpt.tcgcsv.com/Z_K6,2025-10-14T20:49:46.447,1,,,0.01,0.1,20.0,0.07,0.04,Normal,073/191,Common,Psychic,60,Basic,[P] Rolling Tackle (20),Mx2,,1,
589998,Maushold,Maushold,https://tcgplayer-cdn.tcgplayer.com/product/589998_200w.jpg,3,23651,https://cpt.tcgcsv.com/-_K6,2025-10-31T18:29:17.407,1,,,0.01,0.12,2.1,0.1,0.05,Normal,158/191,Uncommon,Colorless,80,Stage 1,"[C] Familial March<br> Search your deck for up to 2 in any combination of Maushold and Maushold ex and put them onto your Bench. Then, shuffle your deck.",Fx2,,1,[C] Incessant Incisors (30x)<br> Flip 4 coins. This attack does 30 damage for each heads.
589998,Maushold,Maushold,https://tcgplayer-cdn.tcgplayer.com/product/589998_200w.jpg,3,23651,https://cpt.tcgcsv.com/-_K6,2025-10-31T18:29:17.407,1,,,0.06,0.25,2.22,0.21,0.18,Reverse Holofoil,158/191,Uncommon,Colorless,80,Stage 1,"[C] Familial March<br> Search your deck for up to 2 in any combination of Maushold and Maushold ex and put them onto your Bench. Then, shuffle your deck.",Fx2,,1,[C] Incessant Incisors (30x)<br> Flip 4 coins. This attack does 30 damage for each heads.
589999,Meddling Memo,Meddling Memo,https://tcgplayer-cdn.tcgplayer.com/product/589999_200w.jpg,3,23651,https://cpt.tcgcsv.com/__K6,2025-10-31T18:29:19.393,1,"Your opponent counts the cards in their hand, shuffles those cards, and puts them on the bottom of their deck. If they do, they draw that many cards.",,0.01,0.1,2.28,0.06,0.03,Normal,181/191,Uncommon,Trainer - Item,,,,,,,
589999,Meddling Memo,Meddling Memo,https://tcgplayer-cdn.tcgplayer.com/product/589999_200w.jpg,3,23651,https://cpt.tcgcsv.com/__K6,2025-10-31T18:29:19.393,1,"Your opponent counts the cards in their hand, shuffles those cards, and puts them on the bottom of their deck. If they do, they draw that many cards.",,0.01,0.2,2.14,0.16,0.14,Reverse Holofoil,181/191,Uncommon,Trainer - Item,,,,,,,
590000,Megaton Blower,Megaton Blower,https://tcgplayer-cdn.tcgplayer.com/product/590000_200w.jpg,3,23651,https://cpt.tcgcsv.com/00L6,2025-10-31T18:29:19.137,1,"Discard all Pokémon Tools and Special Energy from all of your opponent's Pokémon, and discard a Stadium in play.",,0.01,0.49,50.0,0.39,0.33,Holofoil,182/191,ACE SPEC Rare,Trainer - Item,,,,,,,
590001,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/590001_200w.jpg,3,23651,https://cpt.tcgcsv.com/20L6,2025-08-07T12:23:42.12,1,"<strong>Ability: Beckoning Tail</strong> You must discard a Chill Teaser Toy card from your hand in order to use this Ability. Once during your turn, you may switch in 1 of your opponent's Benched Pokémon to the Active Spot.",,0.06,0.23,2.21,0.21,0.29,Reverse Holofoil,085/191,Uncommon,Psychic,90,Stage 1,[PCC] Psyshot (80),Dx2,F-30,1,
590001,Meowstic,Meowstic,https://tcgplayer-cdn.tcgplayer.com/product/590001_200w.jpg,3,23651,https://cpt.tcgcsv.com/20L6,2025-08-07T12:23:42.12,1,"<strong>Ability: Beckoning Tail</strong> You must discard a Chill Teaser Toy card from your hand in order to use this Ability. Once during your turn, you may switch in 1 of your opponent's Benched Pokémon to the Active Spot.",,0.01,0.1,2.05,0.06,0.03,Normal,085/191,Uncommon,Psychic,90,Stage 1,[PCC] Psyshot (80),Dx2,F-30,1,
590002,Mesprit - 079/191,Mesprit 079 191,https://tcgplayer-cdn.tcgplayer.com/product/590002_200w.jpg,3,23651,https://cpt.tcgcsv.com/30L6,2025-11-29T05:38:51.273,1,,,0.01,0.1,2.07,0.06,0.03,Normal,079/191,Common,Psychic,70,Basic,[C] Full Heart<br> Attach up to 2 Basic Psychic Energy cards from your hand to your Pokemon in any way you like.,Dx2,F-30,1,"[PP] Guardian Burst (160)<br> If you don't have Uxie and Azelf on your Bench, this attack does nothing."
590002,Mesprit - 079/191,Mesprit 079 191,https://tcgplayer-cdn.tcgplayer.com/product/590002_200w.jpg,3,23651,https://cpt.tcgcsv.com/30L6,2025-11-29T05:38:51.273,1,,,0.08,0.24,2.2,0.22,0.17,Reverse Holofoil,079/191,Common,Psychic,70,Basic,[C] Full Heart<br> Attach up to 2 Basic Psychic Energy cards from your hand to your Pokemon in any way you like.,Dx2,F-30,1,"[PP] Guardian Burst (160)<br> If you don't have Uxie and Azelf on your Bench, this attack does nothing."
590003,Mesprit - 204/191,Mesprit 204 191,https://tcgplayer-cdn.tcgplayer.com/product/590003_200w.jpg,3,23651,https://cpt.tcgcsv.com/50L6,2025-10-22T19:32:36.217,1,,,6.68,10.0,100.0,8.74,10.49,Holofoil,204/191,Illustration Rare,Psychic,70,Basic,[C] Full Heart<br> Attach up to 2 Basic Psychic Energy cards from your hand to your Pokemon in any way you like.,Dx2,F-30,1,"[PP] Guardian Burst (160)<br> If you don't have Uxie and Azelf on your Bench, this attack does nothing."
590004,Milotic ex - 042/191,Milotic ex 042 191,https://tcgplayer-cdn.tcgplayer.com/product/590004_200w.jpg,3,23651,https://cpt.tcgcsv.com/60L6,2025-11-29T05:39:26.577,1,<strong>Ability: Sparkling Scales</strong> Prevent all damage from and effects of attacks from your opponent's Tera Pokémon done to this Pokémon.,,0.19,0.8,11.49,0.47,0.44,Holofoil,042/191,Double Rare,Water,270,Stage 1,[WCC] Hypno Splash (160)<br> Your opponent's Active Pokemon is now Asleep.,Lx2,,2,
590005,Milotic ex - 217/191,Milotic ex 217 191,https://tcgplayer-cdn.tcgplayer.com/product/590005_200w.jpg,3,23651,https://cpt.tcgcsv.com/70L6,2025-08-07T12:23:42.417,1,<strong>Ability: Sparkling Scales</strong> Prevent all damage from and effects of attacks from your opponent's Tera Pokémon done to this Pokémon.,,0.95,2.16,502.2,1.58,,Holofoil,217/191,Ultra Rare,Water,270,Stage 1,[WCC] Hypno Splash (160)<br> Your opponent's Active Pokemon is now Asleep.,Lx2,,2,
590006,Milotic ex - 237/191,Milotic ex 237 191,https://tcgplayer-cdn.tcgplayer.com/product/590006_200w.jpg,3,23651,https://cpt.tcgcsv.com/80L6,2025-08-07T12:23:42.51,1,<strong>Ability: Sparkling Scales</strong> Prevent all damage from and effects of attacks from your opponent's Tera Pokémon done to this Pokémon.,,92.94,100.26,199.95,94.38,,Holofoil,237/191,Special Illustration Rare,Water,270,Stage 1,[WCC] Hypno Splash (160)<br> Your opponent's Active Pokemon is now Asleep.,Lx2,,2,
590007,Miracle Headset,Miracle Headset,https://tcgplayer-cdn.tcgplayer.com/product/590007_200w.jpg,3,23651,https://cpt.tcgcsv.com/90L6,2025-08-07T12:23:42.587,1,Put up to 2 Supporter cards from your discard pile into your hand.,,0.07,0.49,45.0,0.48,0.43,Holofoil,183/191,ACE SPEC Rare,Trainer - Item,,,,,,,
590008,Miraidon,Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/590008_200w.jpg,3,23651,https://cpt.tcgcsv.com/b0L6,2025-10-31T18:29:21.543,1,,,0.04,0.2,2.16,0.17,0.15,Reverse Holofoil,069/191,Uncommon,Lightning,120,Basic,"[LC] C.O.D.E.: Protect (40)<br> During your opponent's next turn, prevent all damage done to each of your Future Pokemon by attacks from Pokemon ex. If this Pokemon is no longer your Active Pokemon, this effect ends.",Fx2,,1,[LCC] Thunder Claws (100)
590008,Miraidon,Miraidon,https://tcgplayer-cdn.tcgplayer.com/product/590008_200w.jpg,3,23651,https://cpt.tcgcsv.com/b0L6,2025-10-31T18:29:21.543,1,,,0.01,0.1,20.0,0.08,0.03,Normal,069/191,Uncommon,Lightning,120,Basic,"[LC] C.O.D.E.: Protect (40)<br> During your opponent's next turn, prevent all damage done to each of your Future Pokemon by attacks from Pokemon ex. If this Pokemon is no longer your Active Pokemon, this effect ends.",Fx2,,1,[LCC] Thunder Claws (100)
590009,Morelull,Morelull,https://tcgplayer-cdn.tcgplayer.com/product/590009_200w.jpg,3,23651,https://cpt.tcgcsv.com/c0L6,2025-08-07T12:23:42.74,1,,,0.01,0.1,2.04,0.04,0.03,Normal,008/191,Common,Grass,60,Basic,[C] Attach (10),Rx2,,1,
590009,Morelull,Morelull,https://tcgplayer-cdn.tcgplayer.com/product/590009_200w.jpg,3,23651,https://cpt.tcgcsv.com/c0L6,2025-08-07T12:23:42.74,1,,,0.01,0.15,40.0,0.12,0.07,Reverse Holofoil,008/191,Common,Grass,60,Basic,[C] Attach (10),Rx2,,1,
590010,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/590010_200w.jpg,3,23651,https://cpt.tcgcsv.com/d0L6,2025-10-31T18:29:19.84,1,,,0.01,0.1,20.0,0.07,0.03,Normal,017/191,Uncommon,Fire,120,Stage 1,[R] Fire Soul (50)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Wx2,,1,
590010,Ninetales,Ninetales,https://tcgplayer-cdn.tcgplayer.com/product/590010_200w.jpg,3,23651,https://cpt.tcgcsv.com/d0L6,2025-10-31T18:29:19.84,1,,,0.04,0.29,2.25,0.31,0.24,Reverse Holofoil,017/191,Uncommon,Fire,120,Stage 1,[R] Fire Soul (50)<br> This attack also does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Wx2,,1,
590011,Oranguru,Oranguru,https://tcgplayer-cdn.tcgplayer.com/product/590011_200w.jpg,3,23651,https://cpt.tcgcsv.com/f0L6,2025-08-07T12:23:42.91,1,,,0.01,0.15,2.37,0.1,0.08,Reverse Holofoil,156/191,Common,Colorless,120,Basic,"[C] Now You're in My Power<br> Until the end of your next turn, the Defending Pokemon's Weakness is now Colorless. <em>(The amount of Weakness doesn't change.)</em>",Fx2,,2,[CCC] Smack (80)
590011,Oranguru,Oranguru,https://tcgplayer-cdn.tcgplayer.com/product/590011_200w.jpg,3,23651,https://cpt.tcgcsv.com/f0L6,2025-08-07T12:23:42.91,1,,,0.01,0.1,2.06,0.07,0.04,Normal,156/191,Common,Colorless,120,Basic,"[C] Now You're in My Power<br> Until the end of your next turn, the Defending Pokemon's Weakness is now Colorless. <em>(The amount of Weakness doesn't change.)</em>",Fx2,,2,[CCC] Smack (80)
590012,Oricorio - 026/191,Oricorio 026 191,https://tcgplayer-cdn.tcgplayer.com/product/590012_200w.jpg,3,23651,https://cpt.tcgcsv.com/g0L6,2025-08-07T12:23:42.99,1,,,0.01,0.15,2.37,0.12,0.08,Reverse Holofoil,026/191,Common,Fire,90,Basic,[R] Energy Assist<br> Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokemon.,Wx2,,1,[R] Fireworks (30)<br> Discard an Energy from this Pokemon.
590012,Oricorio - 026/191,Oricorio 026 191,https://tcgplayer-cdn.tcgplayer.com/product/590012_200w.jpg,3,23651,https://cpt.tcgcsv.com/g0L6,2025-08-07T12:23:42.99,1,,,0.01,0.1,2.04,0.06,0.07,Normal,026/191,Common,Fire,90,Basic,[R] Energy Assist<br> Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokemon.,Wx2,,1,[R] Fireworks (30)<br> Discard an Energy from this Pokemon.
590013,Oricorio - 089/191,Oricorio 089 191,https://tcgplayer-cdn.tcgplayer.com/product/590013_200w.jpg,3,23651,https://cpt.tcgcsv.com/h0L6,2025-10-31T18:29:20.063,1,,,0.01,0.15,2.47,0.13,0.07,Reverse Holofoil,089/191,Common,Psychic,90,Basic,[P] Energy Assist<br> Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokemon.,Dx2,F-30,1,[PC] Dazzle Dance (20)<br> Your opponent's Active Pokemon is now Confused.
590013,Oricorio - 089/191,Oricorio 089 191,https://tcgplayer-cdn.tcgplayer.com/product/590013_200w.jpg,3,23651,https://cpt.tcgcsv.com/h0L6,2025-10-31T18:29:20.063,1,,,0.01,0.1,2.06,0.05,0.03,Normal,089/191,Common,Psychic,90,Basic,[P] Energy Assist<br> Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokemon.,Dx2,F-30,1,[PC] Dazzle Dance (20)<br> Your opponent's Active Pokemon is now Confused.
590014,Paldean Tauros - 018/191,Paldean Tauros 018 191,https://tcgplayer-cdn.tcgplayer.com/product/590014_200w.jpg,3,23651,https://cpt.tcgcsv.com/j0L6,2025-10-31T18:29:20.967,1,,,0.01,0.1,20.0,0.05,0.02,Normal,018/191,Uncommon,Fire,130,Basic,[R] Rear Kick (30),Wx2,,2,"[RCC] Spirited Tackle (90+)<br> If your opponent's Active Pokemon is a Stage 1 Pokemon, this attack does 90 more damage."
590014,Paldean Tauros - 018/191,Paldean Tauros 018 191,https://tcgplayer-cdn.tcgplayer.com/product/590014_200w.jpg,3,23651,https://cpt.tcgcsv.com/j0L6,2025-10-31T18:29:20.967,1,,,0.03,0.2,2.17,0.16,0.15,Reverse Holofoil,018/191,Uncommon,Fire,130,Basic,[R] Rear Kick (30),Wx2,,2,"[RCC] Spirited Tackle (90+)<br> If your opponent's Active Pokemon is a Stage 1 Pokemon, this attack does 90 more damage."
