productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extUPC
516702,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/516702_200w.jpg,3,23237,https://cpt.tcgcsv.com/3J86,2026-01-15T01:11:58.883,1,"<strong>Ability — Primordial Tentacles</strong>
<br>As long as this Pokemon is in the Active Spot, your opponent's Active Pokemon can't retreat.",0.34,0.65,50.0,0.59,0.78,Reverse Holofoil,139/165,Rare,Water,150,Stage 2,"[WW] Aqua Split (90)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,None,3,
516702,Omastar,Omastar,https://tcgplayer-cdn.tcgplayer.com/product/516702_200w.jpg,3,23237,https://cpt.tcgcsv.com/3J86,2026-01-15T01:11:58.883,1,"<strong>Ability — Primordial Tentacles</strong>
<br>As long as this Pokemon is in the Active Spot, your opponent's Active Pokemon can't retreat.",0.01,0.2,60.0,0.19,0.19,Holofoil,139/165,Rare,Water,150,Stage 2,"[WW] Aqua Split (90)
<br>This attack also does 30 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,None,3,
516703,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/516703_200w.jpg,3,23237,https://cpt.tcgcsv.com/5J86,2025-12-17T05:39:47.993,1,,0.69,1.03,8.99,1.02,,Reverse Holofoil,140/165,Uncommon,Fighting,90,Stage 1,"[1F] Double Scratch (70x)
<br>Flip 2 coins. This attack does 70 damage for each heads.",,Gx2,None,2,
516703,Kabuto,Kabuto,https://tcgplayer-cdn.tcgplayer.com/product/516703_200w.jpg,3,23237,https://cpt.tcgcsv.com/5J86,2025-12-17T05:39:47.993,1,,0.01,0.14,20.0,0.11,0.05,Normal,140/165,Uncommon,Fighting,90,Stage 1,"[1F] Double Scratch (70x)
<br>Flip 2 coins. This attack does 70 damage for each heads.",,Gx2,None,2,
516704,Kabutops,Kabutops,https://tcgplayer-cdn.tcgplayer.com/product/516704_200w.jpg,3,23237,https://cpt.tcgcsv.com/6J86,2025-12-11T03:05:24.397,1,"<strong>Ability — Ancient Way</strong>
<br>Apply Weakness for your opponent's Active Pokemon as x4 instead.",0.36,0.8,65.0,0.78,0.75,Reverse Holofoil,141/165,Rare,Fighting,160,Stage 2,"[2F] Draining Blade (100)
<br>Heal 30 damage from this Pokemon.",,Gx2,None,2,
516704,Kabutops,Kabutops,https://tcgplayer-cdn.tcgplayer.com/product/516704_200w.jpg,3,23237,https://cpt.tcgcsv.com/6J86,2025-12-11T03:05:24.397,1,"<strong>Ability — Ancient Way</strong>
<br>Apply Weakness for your opponent's Active Pokemon as x4 instead.",0.01,0.23,5.0,0.21,0.19,Holofoil,141/165,Rare,Fighting,160,Stage 2,"[2F] Draining Blade (100)
<br>Heal 30 damage from this Pokemon.",,Gx2,None,2,
516705,Aerodactyl,Aerodactyl,https://tcgplayer-cdn.tcgplayer.com/product/516705_200w.jpg,3,23237,https://cpt.tcgcsv.com/7J86,2026-01-09T02:50:04.69,1,,0.04,0.25,25.0,0.2,,Holofoil,142/165,Rare,Colorless,130,Stage 1,[1] Glide (30),"[2] Devolution Ray (100)
<br>If your opponent's Active Pokemon is an evolved Pokemon, devolve it by putting the highest Stage Evolution card on it into your opponent's hand.",Lx2,F-30,0,
516705,Aerodactyl,Aerodactyl,https://tcgplayer-cdn.tcgplayer.com/product/516705_200w.jpg,3,23237,https://cpt.tcgcsv.com/7J86,2026-01-09T02:50:04.69,1,,0.1,0.74,10.0,0.75,0.49,Reverse Holofoil,142/165,Rare,Colorless,130,Stage 1,[1] Glide (30),"[2] Devolution Ray (100)
<br>If your opponent's Active Pokemon is an evolved Pokemon, devolve it by putting the highest Stage Evolution card on it into your opponent's hand.",Lx2,F-30,0,
516706,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/516706_200w.jpg,3,23237,https://cpt.tcgcsv.com/8J86,2025-12-13T01:24:34.96,1,"<strong>Ability — Voraciousness</strong>
<br>Once during your turn, you may put up to 2 Leaftovers cards from your discard pile into your hand.",0.01,0.18,10.0,0.18,0.1,Normal,143/165,Uncommon,Colorless,150,Basic,"[3] Thudding Press (130)
<br>This Pokemon also does 30 damage to itself.",,Fx2,None,4,
516706,Snorlax,Snorlax,https://tcgplayer-cdn.tcgplayer.com/product/516706_200w.jpg,3,23237,https://cpt.tcgcsv.com/8J86,2025-12-13T01:24:34.96,1,"<strong>Ability — Voraciousness</strong>
<br>Once during your turn, you may put up to 2 Leaftovers cards from your discard pile into your hand.",0.99,2.04,9.99,2.03,1.79,Reverse Holofoil,143/165,Uncommon,Colorless,150,Basic,"[3] Thudding Press (130)
<br>This Pokemon also does 30 damage to itself.",,Fx2,None,4,
516707,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/516707_200w.jpg,3,23237,https://cpt.tcgcsv.com/9J86,2025-12-11T02:42:33.887,1,"<strong>Ability — Ice Float</strong>
<br>If this Pokemon has any W Energy attached, it has no Retreat Cost.",0.05,0.25,2.99,0.21,0.18,Holofoil,144/165,Rare,Water,120,Basic,"[WWW] Blizzard (110)
<br>This attack also does 10 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,F-30,2,
516707,Articuno,Articuno,https://tcgplayer-cdn.tcgplayer.com/product/516707_200w.jpg,3,23237,https://cpt.tcgcsv.com/9J86,2025-12-11T02:42:33.887,1,"<strong>Ability — Ice Float</strong>
<br>If this Pokemon has any W Energy attached, it has no Retreat Cost.",0.33,0.72,5.48,0.59,,Reverse Holofoil,144/165,Rare,Water,120,Basic,"[WWW] Blizzard (110)
<br>This attack also does 10 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,F-30,2,
516708,Zapdos ex - 145/165,Zapdos ex 145 165,https://tcgplayer-cdn.tcgplayer.com/product/516708_200w.jpg,3,23237,https://cpt.tcgcsv.com/bJ86,2026-01-15T01:18:18.697,1,"<strong>Ability — Voltaic Float</strong>
<br>If this Pokemon has any L Energy attached, it has no Retreat Cost.",0.39,1.14,85.0,1.06,1.29,Holofoil,145/165,Double Rare,Lightning,200,Basic,"[LLL] Multishot Lightning (120)
<br>This attack also does 90 damage to 1 of your opponent's Benched Pokemon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",,Lx2,F-30,2,
516709,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/516709_200w.jpg,3,23237,https://cpt.tcgcsv.com/cJ86,2025-12-11T03:11:32.193,1,"<strong>Ability — Flare Float</strong>
<br>If this Pokemon has any R Energy attached, it has no Retreat Cost.",0.49,0.86,100.0,0.76,0.72,Reverse Holofoil,146/165,Rare,Fire,120,Basic,"[RRR] Blazing Flight
<br>Discard 2 R Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Benched Pokemon. <em>(Don'r apply Weakness or Resistance for Benched Pokemon.)</em>",,Lx2,F-30,2,
516709,Moltres,Moltres,https://tcgplayer-cdn.tcgplayer.com/product/516709_200w.jpg,3,23237,https://cpt.tcgcsv.com/cJ86,2025-12-11T03:11:32.193,1,"<strong>Ability — Flare Float</strong>
<br>If this Pokemon has any R Energy attached, it has no Retreat Cost.",0.05,0.25,5.0,0.19,0.25,Holofoil,146/165,Rare,Fire,120,Basic,"[RRR] Blazing Flight
<br>Discard 2 R Energy from this Pokemon. This attack does 120 damage to 1 of your opponent's Benched Pokemon. <em>(Don'r apply Weakness or Resistance for Benched Pokemon.)</em>",,Lx2,F-30,2,
516710,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/516710_200w.jpg,3,23237,https://cpt.tcgcsv.com/dJ86,2025-12-13T01:04:43.1,1,,0.01,0.15,3.32,0.15,0.05,Normal,147/165,Common,Dragon,60,Basic,[W] Beat (10),[WL] Draconic Whip (40),None,None,1,
516710,Dratini,Dratini,https://tcgplayer-cdn.tcgplayer.com/product/516710_200w.jpg,3,23237,https://cpt.tcgcsv.com/dJ86,2025-12-13T01:04:43.1,1,,0.05,0.22,2.5,0.17,0.19,Reverse Holofoil,147/165,Common,Dragon,60,Basic,[W] Beat (10),[WL] Draconic Whip (40),None,None,1,
516711,Dragonair - 148/165,Dragonair 148 165,https://tcgplayer-cdn.tcgplayer.com/product/516711_200w.jpg,3,23237,https://cpt.tcgcsv.com/fJ86,2026-01-09T02:58:07.847,1,,0.01,0.15,2.75,0.12,0.1,Normal,148/165,Uncommon,Dragon,100,Stage 1,[W] Beat (20),"[WL] Aqua Slash (90)
<br>During your next turn, this Pokemon can't attack.",None,None,2,
516711,Dragonair - 148/165,Dragonair 148 165,https://tcgplayer-cdn.tcgplayer.com/product/516711_200w.jpg,3,23237,https://cpt.tcgcsv.com/fJ86,2026-01-09T02:58:07.847,1,,0.98,1.97,7.99,1.93,1.4,Reverse Holofoil,148/165,Uncommon,Dragon,100,Stage 1,[W] Beat (20),"[WL] Aqua Slash (90)
<br>During your next turn, this Pokemon can't attack.",None,None,2,
516712,Dragonite,Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/516712_200w.jpg,3,23237,https://cpt.tcgcsv.com/gJ86,2026-01-09T03:00:48.043,1,"<strong>Ability — Jet Cruise</strong>
<br>Your Pokemon in play have no Retreat Cost.",0.09,0.39,19.98,0.32,0.28,Holofoil,149/165,Rare,Dragon,180,Stage 2,"[WL] Dragon Pulse (180)
<br>Discard the top 2 cards of your deck.",,None,None,3,
516712,Dragonite,Dragonite,https://tcgplayer-cdn.tcgplayer.com/product/516712_200w.jpg,3,23237,https://cpt.tcgcsv.com/gJ86,2026-01-09T03:00:48.043,1,"<strong>Ability — Jet Cruise</strong>
<br>Your Pokemon in play have no Retreat Cost.",0.6,1.61,15.0,1.75,,Reverse Holofoil,149/165,Rare,Dragon,180,Stage 2,"[WL] Dragon Pulse (180)
<br>Discard the top 2 cards of your deck.",,None,None,3,
516713,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/516713_200w.jpg,3,23237,https://cpt.tcgcsv.com/hJ86,2025-12-04T12:23:45.99,1,,0.8,2.25,9.99,2.33,,Reverse Holofoil,150/165,Rare,Psychic,130,Basic,"[2] Reflective Barrier (20)
<br>During your opponent's next turn, if this Pokemon is damaged by an attack <em>(even if it is Knocked out)</em>, put damage counters on the Attacking Pokemon equal to the damage done to this Pokemon.","[1PP] Psyslash (130)
<br>Discard 2 Energy from this Pokemon.",Fx2,F-30,2,
516713,Mewtwo,Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/516713_200w.jpg,3,23237,https://cpt.tcgcsv.com/hJ86,2025-12-04T12:23:45.99,1,,0.1,0.73,5.99,0.69,0.99,Holofoil,150/165,Rare,Psychic,130,Basic,"[2] Reflective Barrier (20)
<br>During your opponent's next turn, if this Pokemon is damaged by an attack <em>(even if it is Knocked out)</em>, put damage counters on the Attacking Pokemon equal to the damage done to this Pokemon.","[1PP] Psyslash (130)
<br>Discard 2 Energy from this Pokemon.",Fx2,F-30,2,
516714,Antique Dome Fossil,Antique Dome Fossil,https://tcgplayer-cdn.tcgplayer.com/product/516714_200w.jpg,3,23237,https://cpt.tcgcsv.com/jJ86,2025-12-10T20:59:41.583,0,"Play this card as if it were a 60-HP Basic C Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.
<br><strong>Ability — Domed Armor</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",0.01,0.14,20.0,0.11,0.08,Normal,152/165,Common,Item,60,,,,,,,
516714,Antique Dome Fossil,Antique Dome Fossil,https://tcgplayer-cdn.tcgplayer.com/product/516714_200w.jpg,3,23237,https://cpt.tcgcsv.com/jJ86,2025-12-10T20:59:41.583,0,"Play this card as if it were a 60-HP Basic C Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.
<br><strong>Ability — Domed Armor</strong>
<br>This Pokémon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",0.25,0.58,3.99,0.51,0.42,Reverse Holofoil,152/165,Common,Item,60,,,,,,,
516715,Antique Helix Fossil,Antique Helix Fossil,https://tcgplayer-cdn.tcgplayer.com/product/516715_200w.jpg,3,23237,https://cpt.tcgcsv.com/kJ86,2025-12-13T00:53:40.533,0,"Play this card as if it were a 60-HP Basic C Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.
<br><strong>Ability — Helical Swell</strong>
<br>As long as this Pokémon is in the Active Spot, your opponent can't play any Stadium cards from their hand.",0.29,0.75,10.98,0.59,0.43,Reverse Holofoil,153/165,Common,Item,60,,,,,,,
516715,Antique Helix Fossil,Antique Helix Fossil,https://tcgplayer-cdn.tcgplayer.com/product/516715_200w.jpg,3,23237,https://cpt.tcgcsv.com/kJ86,2025-12-13T00:53:40.533,0,"Play this card as if it were a 60-HP Basic C Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.
<br><strong>Ability — Helical Swell</strong>
<br>As long as this Pokémon is in the Active Spot, your opponent can't play any Stadium cards from their hand.",0.02,0.14,40.0,0.11,0.09,Normal,153/165,Common,Item,60,,,,,,,
516716,Antique Old Amber,Antique Old Amber,https://tcgplayer-cdn.tcgplayer.com/product/516716_200w.jpg,3,23237,https://cpt.tcgcsv.com/lJ86,2025-12-13T00:54:00.34,0,"Play this card as if it were a 60-HP Basic C Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.
<br><strong>Ability — Amber Protection</strong>
<br>Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon.",0.25,0.66,25.0,0.57,,Reverse Holofoil,154/165,Common,Item,60,,,,,,,
516716,Antique Old Amber,Antique Old Amber,https://tcgplayer-cdn.tcgplayer.com/product/516716_200w.jpg,3,23237,https://cpt.tcgcsv.com/lJ86,2025-12-13T00:54:00.34,0,"Play this card as if it were a 60-HP Basic C Pokémon. This card can't be affected by any Special Conditions and can't retreat. At any time during your turn, you may discard this card from play.
<br><strong>Ability — Amber Protection</strong>
<br>Prevent all effects of your opponent's Pokémon's Abilities done to this Pokémon.",0.01,0.15,5.0,0.13,0.1,Normal,154/165,Common,Item,60,,,,,,,
516717,Big Air Balloon,Big Air Balloon,https://tcgplayer-cdn.tcgplayer.com/product/516717_200w.jpg,3,23237,https://cpt.tcgcsv.com/mJ86,2026-01-15T06:04:10.24,0,"The Stage 2 Pokémon this card is attached to has no Retreat Cost.
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.01,0.15,2.47,0.1,0.1,Normal,155/165,Uncommon,Tool,,,,,,,,
516717,Big Air Balloon,Big Air Balloon,https://tcgplayer-cdn.tcgplayer.com/product/516717_200w.jpg,3,23237,https://cpt.tcgcsv.com/mJ86,2026-01-15T06:04:10.24,0,"The Stage 2 Pokémon this card is attached to has no Retreat Cost.
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.19,0.75,5000.32,0.64,0.62,Reverse Holofoil,155/165,Uncommon,Tool,,,,,,,,
516718,Bill's Transfer - 156/165,Bills Transfer 156 165,https://tcgplayer-cdn.tcgplayer.com/product/516718_200w.jpg,3,23237,https://cpt.tcgcsv.com/nJ86,2025-12-13T00:55:48.42,0,"Look at the top 8 cards of your deck. You may reveal any number of Pokémon you find there and put them into your hand. Shuffle the other cards back into your deck.
<br><br>You may play only 1 Supporter card during your turn.",0.21,0.61,3.0,0.61,0.6,Reverse Holofoil,156/165,Uncommon,Supporter,,,,,,,,
516718,Bill's Transfer - 156/165,Bills Transfer 156 165,https://tcgplayer-cdn.tcgplayer.com/product/516718_200w.jpg,3,23237,https://cpt.tcgcsv.com/nJ86,2025-12-13T00:55:48.42,0,"Look at the top 8 cards of your deck. You may reveal any number of Pokémon you find there and put them into your hand. Shuffle the other cards back into your deck.
<br><br>You may play only 1 Supporter card during your turn.",0.01,0.15,19.98,0.13,0.1,Normal,156/165,Uncommon,Supporter,,,,,,,,
516719,Cycling Road,Cycling Road,https://tcgplayer-cdn.tcgplayer.com/product/516719_200w.jpg,3,23237,https://cpt.tcgcsv.com/pJ86,2025-12-13T01:02:07.87,0,"Once during each player's turn, that player may discard a Basic Energy card from their hand in order to draw a card.
<br><br>You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A stadium with the same name can't be played.",0.2,0.64,25.0,0.58,0.56,Reverse Holofoil,157/165,Uncommon,Stadium,,,,,,,,
516719,Cycling Road,Cycling Road,https://tcgplayer-cdn.tcgplayer.com/product/516719_200w.jpg,3,23237,https://cpt.tcgcsv.com/pJ86,2025-12-13T01:02:07.87,0,"Once during each player's turn, that player may discard a Basic Energy card from their hand in order to draw a card.
<br><br>You may play only 1 Stadium card during your turn. Put it next to the Active Spot, and discard it if another Stadium comes into play. A stadium with the same name can't be played.",0.01,0.13,2.28,0.07,0.07,Normal,157/165,Uncommon,Stadium,,,,,,,,
516720,Daisy's Help - 158/165,Daisys Help 158 165,https://tcgplayer-cdn.tcgplayer.com/product/516720_200w.jpg,3,23237,https://cpt.tcgcsv.com/qJ86,2025-12-13T01:02:55.91,0,"Draw 2 cards. Look at your face-down Prize cards.
<br><br>you may play only 1 Supporter card during your turn.",0.01,0.55,5.72,0.53,0.48,Reverse Holofoil,158/165,Uncommon,Supporter,,,,,,,,
516720,Daisy's Help - 158/165,Daisys Help 158 165,https://tcgplayer-cdn.tcgplayer.com/product/516720_200w.jpg,3,23237,https://cpt.tcgcsv.com/qJ86,2025-12-13T01:02:55.91,0,"Draw 2 cards. Look at your face-down Prize cards.
<br><br>you may play only 1 Supporter card during your turn.",0.01,0.12,1.51,0.11,0.06,Normal,158/165,Uncommon,Supporter,,,,,,,,
516721,Energy Sticker,Energy Sticker,https://tcgplayer-cdn.tcgplayer.com/product/516721_200w.jpg,3,23237,https://cpt.tcgcsv.com/rJ86,2025-12-13T01:15:56.693,0,"Flip a coin. If heads, attach a Basic Energy card from your discard pile to 1 of your Benched Pokémon.
<br><br>You may play any number of Item cards during your turn.",0.4,0.75,25.0,0.56,0.58,Reverse Holofoil,159/165,Uncommon,Item,,,,,,,,
516721,Energy Sticker,Energy Sticker,https://tcgplayer-cdn.tcgplayer.com/product/516721_200w.jpg,3,23237,https://cpt.tcgcsv.com/rJ86,2025-12-13T01:15:56.693,0,"Flip a coin. If heads, attach a Basic Energy card from your discard pile to 1 of your Benched Pokémon.
<br><br>You may play any number of Item cards during your turn.",0.01,0.17,2.28,0.14,0.12,Normal,159/165,Uncommon,Item,,,,,,,,
516722,Erika's Invitation - 160/165,Erikas Invitation 160 165,https://tcgplayer-cdn.tcgplayer.com/product/516722_200w.jpg,3,23237,https://cpt.tcgcsv.com/sJ86,2025-12-11T03:15:21.473,1,"Your opponent reveals their hand, and you put a Basic Pokemon you find there onto your opponent's Bench. If you put a Pokemon onto their Bench in this way, switch in that Pokemon to the Active Spot.",0.01,0.14,2.37,0.11,0.05,Normal,160/165,Uncommon,Supporter,,,,,,,,
516722,Erika's Invitation - 160/165,Erikas Invitation 160 165,https://tcgplayer-cdn.tcgplayer.com/product/516722_200w.jpg,3,23237,https://cpt.tcgcsv.com/sJ86,2025-12-11T03:15:21.473,1,"Your opponent reveals their hand, and you put a Basic Pokemon you find there onto your opponent's Bench. If you put a Pokemon onto their Bench in this way, switch in that Pokemon to the Active Spot.",0.25,0.65,7.95,0.6,0.5,Reverse Holofoil,160/165,Uncommon,Supporter,,,,,,,,
516723,Giovanni's Charisma - 161/165,Giovannis Charisma 161 165,https://tcgplayer-cdn.tcgplayer.com/product/516723_200w.jpg,3,23237,https://cpt.tcgcsv.com/tJ86,2025-12-17T05:23:02.797,1,"Put an Energy attached to your opponent's Active Pokemon into their hand. If you do, attach an Energy card from your hand to your Active Pokemon.",0.01,0.15,1.53,0.13,0.1,Normal,161/165,Uncommon,Supporter,,,,,,,,
516723,Giovanni's Charisma - 161/165,Giovannis Charisma 161 165,https://tcgplayer-cdn.tcgplayer.com/product/516723_200w.jpg,3,23237,https://cpt.tcgcsv.com/tJ86,2025-12-17T05:23:02.797,1,"Put an Energy attached to your opponent's Active Pokemon into their hand. If you do, attach an Energy card from your hand to your Active Pokemon.",0.15,0.88,25.0,0.83,0.98,Reverse Holofoil,161/165,Uncommon,Supporter,,,,,,,,
516724,Grabber,Grabber,https://tcgplayer-cdn.tcgplayer.com/product/516724_200w.jpg,3,23237,https://cpt.tcgcsv.com/vJ86,2025-12-11T03:00:10.34,0,"Your opponent reveals their hand, and you put a Pokémon you find there on the bottom of their deck.
<br><br>You may play any number of Item cards during your turn.",0.01,0.2,2.99,0.19,0.11,Normal,162/165,Uncommon,Item,,,,,,,,
516724,Grabber,Grabber,https://tcgplayer-cdn.tcgplayer.com/product/516724_200w.jpg,3,23237,https://cpt.tcgcsv.com/vJ86,2025-12-11T03:00:10.34,0,"Your opponent reveals their hand, and you put a Pokémon you find there on the bottom of their deck.
<br><br>You may play any number of Item cards during your turn.",0.25,0.72,5.0,0.57,0.5,Reverse Holofoil,162/165,Uncommon,Item,,,,,,,,
516725,Leftovers,Leftovers,https://tcgplayer-cdn.tcgplayer.com/product/516725_200w.jpg,3,23237,https://cpt.tcgcsv.com/wJ86,2025-12-12T22:58:39.65,0,"At the end of your turn, if the Pokémon this card is attached to is in the Active Spot, heal 20 damage from it.
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.01,0.14,2.57,0.11,0.08,Normal,163/165,Uncommon,Tool,,,,,,,,
516725,Leftovers,Leftovers,https://tcgplayer-cdn.tcgplayer.com/product/516725_200w.jpg,3,23237,https://cpt.tcgcsv.com/wJ86,2025-12-12T22:58:39.65,0,"At the end of your turn, if the Pokémon this card is attached to is in the Active Spot, heal 20 damage from it.
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.1,0.62,2.99,0.59,0.25,Reverse Holofoil,163/165,Uncommon,Tool,,,,,,,,
516726,Protective Goggles,Protective Goggles,https://tcgplayer-cdn.tcgplayer.com/product/516726_200w.jpg,3,23237,https://cpt.tcgcsv.com/xJ86,2025-12-17T05:49:16.54,0,"The Basic Pokémon this card is attached to has no Weakness.
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.02,0.19,10.0,0.16,0.14,Normal,164/165,Uncommon,Tool,,,,,,,,
516726,Protective Goggles,Protective Goggles,https://tcgplayer-cdn.tcgplayer.com/product/516726_200w.jpg,3,23237,https://cpt.tcgcsv.com/xJ86,2025-12-17T05:49:16.54,0,"The Basic Pokémon this card is attached to has no Weakness.
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.24,0.69,5.0,0.56,0.5,Reverse Holofoil,164/165,Uncommon,Tool,,,,,,,,
516727,Rigid Band,Rigid Band,https://tcgplayer-cdn.tcgplayer.com/product/516727_200w.jpg,3,23237,https://cpt.tcgcsv.com/zJ86,2025-12-12T23:24:25.147,0,"The Stage 1 Pokémon this card is attached to takes 30 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance).<em>
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.01,0.15,5.0,0.09,0.1,Normal,165/165,Uncommon,Tool,,,,,,,,
516727,Rigid Band,Rigid Band,https://tcgplayer-cdn.tcgplayer.com/product/516727_200w.jpg,3,23237,https://cpt.tcgcsv.com/zJ86,2025-12-12T23:24:25.147,0,"The Stage 1 Pokémon this card is attached to takes 30 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance).<em>
<br><br>You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.",0.25,1.0,50.0,0.78,0.74,Reverse Holofoil,165/165,Uncommon,Tool,,,,,,,,
516997,Bulbasaur - 166/165,Bulbasaur 166 165,https://tcgplayer-cdn.tcgplayer.com/product/516997_200w.jpg,3,23237,https://cpt.tcgcsv.com/ZP86,2026-01-05T14:34:41.69,1,,36.0,45.0,120.0,39.0,43.73,Holofoil,166/165,Illustration Rare,Grass,70,Basic,[1G] Leech Seed (20)<br>Heal 20 damage from this Pokemon.,,Rx2,None,2,
516998,Ivysaur - 167/165,Ivysaur 167 165,https://tcgplayer-cdn.tcgplayer.com/product/516998_200w.jpg,3,23237,https://cpt.tcgcsv.com/-P86,2025-12-04T13:16:58.233,1,,27.24,36.0,527.24,33.5,36.38,Holofoil,167/165,Illustration Rare,Grass,100,Stage 1,[1G] Leech Seed (30)<br>Heal 20 damage from this Pokemon.,[1GG] Vine Whip (80),Rx2,None,3,
517013,Alakazam ex - 188/165,Alakazam ex 188 165,https://tcgplayer-cdn.tcgplayer.com/product/517013_200w.jpg,3,23237,https://cpt.tcgcsv.com/hQ86,2025-10-23T11:41:20.553,1,,5.69,7.99,100.0,6.54,,Holofoil,188/165,Ultra Rare,Psychic,310,Stage 2,"[2] Mind Jack (90+)
<br>This attack does 30 more damage for each of your opponent's Benched Pokemon.","[PP] Dimensional Hand (120)
<br>This attack can be used if this Pokemon is on the Bench.",Dx2,F-30,1,
517014,Arbok ex - 185/165,Arbok ex 185 165,https://tcgplayer-cdn.tcgplayer.com/product/517014_200w.jpg,3,23237,https://cpt.tcgcsv.com/jQ86,2026-01-09T02:51:37.227,1,,4.0,5.66,50.0,5.59,6.5,Holofoil,185/165,Ultra Rare,Darkness,270,Stage 1,"[DD] Bind Down (70)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.","[DDD] Menacing Fangs (150)
<br>Your opponent discards 2 cards from their hand.",Fx2,None,2,
517015,Blastoise ex - 184/165,Blastoise ex 184 165,https://tcgplayer-cdn.tcgplayer.com/product/517015_200w.jpg,3,23237,https://cpt.tcgcsv.com/kQ86,2026-01-13T17:50:28.53,1,"<strong>Ability — Solid Shell</strong>
<br>This Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",12.64,16.32,300.0,15.18,15.6,Holofoil,184/165,Ultra Rare,Water,330,Stage 2,"[WW] Twin Cannons (140x)
<br>Discard up to 2 Basic W Energy cards from your hand. This attack does 140 damage for each card you discarded in this way.",,Lx2,None,3,
517016,Caterpie - 172/165,Caterpie 172 165,https://tcgplayer-cdn.tcgplayer.com/product/517016_200w.jpg,3,23237,https://cpt.tcgcsv.com/lQ86,2025-12-03T18:17:29.48,1,,7.59,10.64,100.0,10.35,15.96,Holofoil,172/165,Illustration Rare,Grass,50,Basic,"[G] Leaf Munch (10+)<br>If your opponent's Active Pokemon is a G Pokemon, this attack does 30 more damage.",,Rx2,None,1,
